,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P2_1,P2_2,P2_3,cve_est,cve_mun,Cluster
59431,6,2,1,2,1,1,2,1,1,1,27,27,3
59432,11,3,1,1,1,1,1,4,1,1,27,27,3
59433,12,3,1,1,1,1,1,7,1,1,27,27,0
59434,14,3,1,2,1,1,1,2,1,1,27,27,0
59435,16,2,1,2,1,1,1,5,1,1,27,27,0
59436,17,3,2,2,1,1,1,2,1,1,27,27,0
59437,18,3,1,2,1,1,1,3,1,1,27,27,0
59438,19,3,1,1,1,1,1,4,1,1,27,27,0
59439,20,2,1,2,1,1,1,1,1,1,27,27,0
59440,1,3,1,1,1,1,1,2,1,1,27,27,3
59441,2,2,1,1,1,1,1,8,1,1,27,27,3
59442,3,2,1,1,1,1,1,2,1,1,27,27,3
59443,4,3,1,1,1,1,1,4,1,1,27,27,3
59444,5,2,1,2,1,1,1,8,1,1,27,27,3
59445,2,2,1,1,1,1,1,5,1,1,27,27,3
59446,4,2,1,1,1,1,1,5,1,1,27,27,3
59447,1,3,1,1,1,1,1,7,1,1,27,27,3
59448,2,2,2,1,1,1,2,3,1,1,27,27,3
59449,3,3,2,1,1,1,1,1,1,1,27,27,3
59450,4,2,1,1,1,2,1,4,1,1,27,27,3
59451,1,2,1,1,1,1,2,2,1,1,27,27,3
59452,3,3,1,1,1,1,1,4,1,1,27,27,3
59453,5,3,1,1,1,1,1,3,1,1,27,27,3
59454,2,3,1,1,1,1,1,5,1,1,27,27,3
59455,4,3,1,1,1,1,2,3,1,1,27,27,3
59456,5,3,1,1,1,1,1,3,1,1,27,27,3
59457,1,2,1,1,1,1,1,5,1,1,27,27,3
59458,2,3,1,1,1,1,2,4,1,1,27,27,3
59459,3,2,1,1,1,1,1,3,1,1,27,27,3
59460,4,3,1,1,1,1,1,4,1,1,27,27,3
59461,1,3,1,1,1,1,1,6,1,1,27,27,3
59462,2,2,1,2,1,1,1,4,1,1,27,27,3
59463,4,2,1,1,1,1,1,4,1,1,27,27,3
59464,5,2,1,1,1,1,1,7,1,1,27,27,3
59465,2,3,1,2,1,1,1,5,1,1,27,27,3
59466,3,2,1,1,1,2,2,2,1,1,27,27,3
59467,4,3,1,1,1,1,1,4,1,1,27,27,3
59468,5,3,1,2,1,1,1,4,1,1,27,27,3
59469,1,3,1,1,1,1,1,2,1,1,27,27,3
59470,2,2,1,1,1,1,1,5,1,1,27,27,3
59471,3,2,2,2,1,1,1,3,1,1,27,27,3
59472,4,3,1,2,1,1,1,4,1,1,27,27,3
59473,5,2,2,2,1,1,1,2,1,1,27,27,3
59474,1,3,1,1,1,1,1,4,1,1,27,27,3
59475,2,2,1,1,1,1,1,3,1,1,27,27,3
59476,3,2,1,2,1,1,1,2,1,1,27,27,3
59477,4,3,1,1,1,1,1,6,1,1,27,27,3
59478,5,3,1,2,1,1,1,3,1,1,27,27,3
59479,1,3,1,2,1,1,1,4,1,1,27,27,3
59480,2,2,2,2,1,1,1,4,1,1,27,27,3
59481,3,2,2,2,1,1,2,2,1,1,27,27,3
59482,4,2,1,1,1,1,2,5,1,1,27,27,3
59483,1,3,1,1,1,1,1,4,1,1,27,27,3
59484,2,3,1,1,1,1,1,5,1,1,27,27,3
59485,3,1,2,2,1,1,1,5,1,1,27,27,3
59486,4,2,1,2,1,1,1,2,1,1,27,27,3
59487,5,3,1,2,1,1,1,4,1,1,27,27,3
59488,1,3,1,2,1,1,1,5,1,1,27,27,3
59489,2,2,2,2,1,1,1,4,1,1,27,27,3
59490,4,2,1,1,1,1,1,10,2,2,27,27,3
59491,5,2,1,1,1,1,1,5,1,1,27,27,3
59492,1,3,1,1,1,1,1,4,1,1,27,27,3
59493,2,2,1,2,1,1,1,2,1,1,27,27,3
59494,5,3,1,1,1,2,1,4,1,1,27,27,3
59495,1,3,1,1,1,1,1,3,1,1,27,27,3
59496,3,3,1,1,1,1,1,1,1,1,27,27,3
59497,5,3,1,1,1,1,1,4,1,1,27,27,3
59498,1,3,1,1,1,1,1,4,1,1,27,27,3
59499,3,3,1,1,1,1,1,1,1,1,27,27,3
59500,8,2,1,1,1,1,2,5,1,1,27,27,3
59501,10,2,2,1,1,1,1,5,1,1,27,27,3
59502,11,2,1,1,1,1,1,3,1,1,27,27,3
59503,12,3,1,1,1,1,1,6,1,1,27,27,0
59504,13,2,1,1,1,1,1,4,1,1,27,27,0
59505,14,3,1,1,1,1,1,5,1,1,27,27,0
59506,15,2,2,1,1,1,1,1,1,1,27,27,0
59507,16,2,2,1,1,1,1,2,1,1,27,27,0
59508,17,2,1,1,1,1,1,5,1,1,27,27,0
59509,18,3,1,1,1,1,1,3,1,1,27,27,0
59510,19,2,1,1,1,1,1,5,1,1,27,27,0
59511,1,2,1,1,1,1,1,2,1,1,27,27,3
59512,3,3,1,1,1,1,1,5,1,1,27,27,3
59513,5,3,1,1,1,1,1,3,1,1,27,27,3
59514,6,2,1,1,1,1,1,1,1,1,27,27,3
59515,7,3,1,1,1,1,1,3,1,1,27,27,3
59516,8,3,1,1,1,1,1,3,1,1,27,27,3
59517,9,3,1,1,1,1,1,2,1,1,27,27,3
59518,10,2,1,1,1,1,1,3,1,1,27,27,3
59519,11,3,1,1,1,1,1,3,1,1,27,27,3
59520,12,3,1,1,1,1,1,8,1,1,27,27,0
59521,13,3,1,1,1,1,1,4,1,1,27,27,0
59522,14,2,1,1,1,1,1,3,1,1,27,27,0
59523,16,3,1,1,1,1,1,3,1,1,27,27,0
59524,17,3,1,1,1,1,1,2,1,1,27,27,0
59525,18,2,1,1,1,1,1,3,1,1,27,27,0
59526,19,3,1,1,1,1,1,1,1,1,27,27,0
59527,20,3,1,1,1,1,1,3,1,1,27,27,0
59528,1,2,1,1,1,1,1,2,1,1,27,27,3
59529,2,3,1,2,1,1,1,7,1,1,27,27,3
59530,4,3,1,1,1,1,1,2,1,1,27,27,3
59531,5,2,6,1,1,1,2,1,1,1,27,27,3
59532,6,2,6,1,1,1,1,3,1,1,27,27,3
59533,7,2,1,1,1,1,1,3,1,1,27,27,3
59534,8,3,1,1,1,1,2,5,1,1,27,27,3
59535,9,2,1,1,1,1,2,2,1,1,27,27,3
59536,11,3,1,1,1,1,1,3,1,1,27,27,3
59537,13,2,1,1,1,1,1,11,1,1,27,27,0
59538,15,3,1,1,1,1,1,3,1,1,27,27,0
59539,16,2,1,1,1,1,1,6,1,1,27,27,0
59540,1,2,1,2,1,1,1,7,1,1,27,27,3
59541,2,2,1,2,1,2,2,2,1,1,27,27,3
59542,3,2,2,2,1,1,1,3,1,1,27,27,3
59543,4,2,1,2,1,1,1,4,1,1,27,27,3
59544,5,2,2,5,1,2,2,10,1,1,27,27,3
59545,6,2,2,2,1,2,2,5,1,1,27,27,3
59546,8,2,1,2,1,1,2,5,1,1,27,27,3
59547,9,2,1,2,1,1,1,4,1,1,27,27,3
59548,10,2,1,2,1,1,1,3,1,1,27,27,3
59549,11,2,1,2,1,1,1,4,1,1,27,27,3
59550,12,2,2,2,1,2,2,4,1,1,27,27,0
59551,13,2,1,2,1,1,2,1,1,1,27,27,0
59552,14,2,2,2,1,1,1,5,1,1,27,27,0
59553,15,3,1,2,1,1,1,5,1,1,27,27,0
59554,16,2,2,2,1,1,2,1,1,1,27,27,0
59555,17,3,1,2,1,1,1,3,1,1,27,27,0
59556,19,2,1,2,1,1,2,5,1,1,27,27,0
59557,20,2,1,1,1,1,1,6,1,1,27,27,0
59558,1,2,1,1,1,2,2,3,1,1,27,27,3
59559,2,3,1,1,1,1,1,4,1,1,27,27,3
59560,3,2,1,1,1,1,1,3,1,1,27,27,3
59561,4,3,1,1,1,1,1,2,1,1,27,27,3
59562,5,1,2,1,1,2,1,6,1,1,27,27,3
59563,1,2,2,1,1,1,1,3,1,1,27,27,3
59564,2,2,1,1,1,1,1,5,1,1,27,27,3
59565,3,2,2,1,1,1,2,3,1,1,27,27,3
59566,4,2,1,1,1,1,1,4,1,1,27,27,3
59567,5,2,1,1,1,1,1,3,1,1,27,27,3
59568,1,2,1,1,1,1,1,5,1,1,27,27,3
59569,2,3,1,1,1,1,1,5,1,1,27,27,3
59570,4,2,1,2,1,1,2,1,1,1,27,27,3
59571,5,2,1,1,1,2,2,3,1,1,27,27,3
59572,1,2,1,2,1,1,1,8,1,1,27,27,3
59573,2,2,1,2,1,1,1,3,1,1,27,27,3
59574,3,2,1,1,1,1,1,3,1,1,27,27,3
59575,4,3,1,2,1,1,1,6,1,1,27,27,3
59576,6,3,1,1,1,1,1,7,1,1,27,27,3
59577,7,3,1,1,1,1,1,2,1,1,27,27,3
59578,9,2,1,1,1,1,1,6,1,1,27,27,3
59579,10,3,1,2,1,1,1,6,1,1,27,27,3
59580,4,3,1,1,1,1,1,2,1,1,27,27,3
59581,5,3,1,1,1,1,1,6,1,1,27,27,3
59582,1,3,1,1,1,1,1,2,1,1,27,27,3
59583,2,3,1,1,1,1,1,9,1,1,27,27,3
59584,3,3,1,1,1,1,2,1,1,1,27,27,3
59585,4,3,1,1,1,1,1,3,1,1,27,27,3
59586,5,3,1,1,1,1,1,4,1,1,27,27,3
59587,1,3,1,1,1,1,1,3,1,1,27,27,3
59588,2,3,1,1,1,1,1,3,1,1,27,27,3
59589,3,3,1,1,1,1,1,2,1,1,27,27,3
59590,4,3,1,1,1,1,1,4,1,1,27,27,3
59591,5,3,1,1,1,1,1,2,1,1,27,27,3
59592,1,2,1,1,1,1,1,4,1,1,27,27,3
59593,2,2,1,2,1,2,2,3,1,1,27,27,3
59594,3,2,1,1,1,1,1,3,1,1,27,27,3
59595,5,2,1,1,1,2,2,1,1,1,27,27,3
59596,1,2,1,1,1,1,2,2,1,1,27,27,3
59597,2,3,1,2,1,1,1,2,1,1,27,27,3
59598,3,2,1,1,1,1,1,4,1,1,27,27,3
59599,4,1,1,1,1,1,1,7,1,1,27,27,3
59600,5,2,1,1,1,1,1,3,1,1,27,27,3
59601,1,3,1,1,1,1,1,6,1,1,27,27,3
59602,2,3,1,1,1,1,1,5,1,1,27,27,3
59603,4,1,2,1,1,2,2,4,1,1,27,27,3
59604,5,3,1,1,1,1,1,4,1,1,27,27,3
59605,1,2,1,1,1,1,1,1,1,1,27,27,3
59606,2,3,6,1,1,2,1,3,1,1,27,27,3
59607,4,3,6,1,1,1,1,2,1,1,27,27,3
59608,5,3,1,1,1,1,1,4,1,1,27,27,3
59609,2,2,1,1,2,2,2,3,1,1,27,27,3
59610,3,2,1,1,1,1,2,4,1,1,27,27,3
59611,4,2,1,1,1,1,1,3,1,1,27,27,3
59612,5,3,1,2,1,1,1,5,1,1,27,27,3
59613,3,2,1,1,1,1,1,3,1,1,27,27,3
59614,4,2,2,1,1,1,1,4,1,1,27,27,3
59615,5,2,1,1,1,1,1,4,1,1,27,27,3
59616,1,2,2,2,1,2,1,4,1,1,27,27,3
59617,17,2,1,1,1,1,1,4,1,1,27,27,0
59618,19,2,1,1,1,1,1,4,1,1,27,27,0
59619,20,2,1,1,1,1,1,2,1,1,27,27,0
59620,1,3,1,1,1,1,1,4,1,1,27,27,3
59621,2,2,2,1,1,1,2,2,1,1,27,27,3
59622,3,3,1,1,1,1,1,1,1,1,27,27,3
59623,5,2,1,1,1,1,1,5,1,1,27,27,3
59624,6,2,6,1,1,1,1,3,1,1,27,27,3
59625,7,2,5,1,1,1,1,5,1,1,27,27,3
59626,8,3,2,1,1,1,2,5,1,1,27,27,3
59627,9,3,6,1,1,1,1,6,1,1,27,27,3
59628,10,2,4,1,1,1,1,2,1,1,27,27,3
59629,11,2,5,1,1,1,1,4,1,1,27,27,3
59630,13,3,2,1,1,1,1,4,1,1,27,27,0
59631,14,2,1,1,1,1,1,3,1,1,27,27,0
59632,15,2,4,1,1,1,1,6,1,1,27,27,0
59633,16,2,1,1,1,1,1,4,1,1,27,27,0
59634,18,3,1,1,1,1,1,3,1,1,27,27,0
59635,20,3,1,1,1,1,1,6,1,1,27,27,0
59636,1,2,2,1,1,1,1,3,1,1,27,27,3
59637,2,1,1,1,1,1,2,3,1,1,27,27,3
59638,3,2,1,2,1,1,1,2,1,1,27,27,3
59639,4,2,1,1,1,2,1,4,1,1,27,27,3
59640,5,2,1,1,1,2,2,6,1,1,27,27,3
59641,6,2,6,1,1,2,2,3,1,1,27,27,3
59642,7,2,1,1,1,1,1,5,1,1,27,27,3
59643,8,2,1,1,1,1,2,6,1,1,27,27,3
59644,9,2,1,2,1,1,1,4,1,1,27,27,3
59645,11,2,1,1,1,1,1,2,1,1,27,27,3
59646,12,2,1,1,1,1,1,4,1,1,27,27,3
59647,13,2,2,1,1,1,2,1,1,1,27,27,0
59648,15,3,1,1,1,1,1,4,1,1,27,27,0
59649,17,2,1,1,1,1,2,2,1,1,27,27,0
59650,18,2,1,1,1,1,1,3,1,1,27,27,0
59651,5,2,1,1,1,1,1,2,1,1,27,27,3
59652,1,3,1,1,1,1,1,4,1,1,27,27,3
59653,3,2,2,1,1,1,2,2,1,1,27,27,3
59654,4,2,1,1,1,1,1,4,1,1,27,27,3
59655,1,2,1,1,1,1,1,5,1,1,27,27,3
59656,3,2,2,1,1,2,1,6,1,1,27,27,3
59657,4,3,1,1,1,1,1,1,1,1,27,27,3
59658,1,2,1,1,1,2,1,7,1,1,27,27,3
59659,2,2,1,1,1,1,1,5,1,1,27,27,3
59660,3,2,1,2,1,1,1,3,1,1,27,27,3
59661,4,1,2,2,1,1,1,2,1,1,27,27,3
59662,5,1,1,2,1,1,2,4,1,1,27,27,3
59663,1,3,1,1,1,1,1,5,1,1,27,27,3
59664,2,2,1,1,1,1,1,4,1,1,27,27,3
59665,3,2,1,1,1,1,1,5,1,1,27,27,3
59666,4,2,1,1,1,1,2,1,1,1,27,27,3
59667,5,3,1,1,1,1,1,6,1,1,27,27,3
59668,1,2,6,2,1,1,1,4,1,1,27,27,3
59669,3,3,1,1,1,1,1,3,1,1,27,27,3
59670,4,2,2,1,1,2,2,2,1,1,27,27,3
59671,5,2,4,2,1,2,2,6,1,1,27,27,3
59672,1,2,1,1,1,1,1,3,1,1,27,27,3
59673,2,2,1,1,1,1,1,6,1,1,27,27,3
59674,3,3,1,1,1,1,1,4,1,1,27,27,3
59675,5,3,1,1,1,1,2,1,1,1,27,27,3
59676,1,3,1,1,1,1,1,5,1,1,27,27,3
59677,2,1,1,1,1,1,1,3,1,1,27,27,3
59678,3,2,2,1,1,2,1,8,1,1,27,27,3
59679,5,2,2,1,1,1,1,5,1,1,27,27,3
59680,1,2,2,1,1,1,2,1,1,1,27,27,3
59681,2,2,2,1,1,1,2,1,1,1,27,27,3
59682,3,3,1,1,1,1,1,6,1,1,27,27,3
59683,4,2,1,1,1,1,1,7,2,2,27,27,3
59684,5,3,1,1,1,1,1,4,1,1,27,27,3
59685,1,1,2,2,1,2,1,3,1,1,27,27,3
59686,2,2,2,2,1,2,2,4,1,1,27,27,3
59687,3,1,2,2,1,1,1,3,1,1,27,27,3
59688,2,2,2,2,1,1,1,5,1,1,27,27,3
59689,3,1,2,2,1,2,1,5,1,1,27,27,3
59690,4,2,6,2,1,1,2,1,1,1,27,27,3
59691,5,2,2,2,1,1,1,4,1,1,27,27,3
59692,1,3,1,2,1,2,1,4,1,1,27,27,3
59693,2,1,1,2,1,1,1,4,1,1,27,27,3
59694,3,2,1,2,1,1,1,3,1,1,27,27,3
59695,4,2,1,2,1,1,1,7,1,1,27,27,3
59696,5,2,1,2,1,1,1,5,1,1,27,27,3
59697,1,3,1,1,1,1,1,3,1,1,27,27,3
59698,2,3,1,1,1,1,1,3,1,1,27,27,3
59699,3,3,1,1,1,1,1,2,1,1,27,27,3
59700,4,2,1,1,1,1,1,5,1,1,27,27,3
59701,5,2,1,1,1,1,1,1,1,1,27,27,3
59702,1,3,1,1,1,1,1,4,1,1,27,27,3
59703,2,3,1,1,1,1,1,6,1,1,27,27,3
59704,3,2,1,1,1,1,1,5,1,1,27,27,3
59705,4,2,1,1,1,1,1,1,1,1,27,27,3
59706,1,2,1,1,1,1,1,5,1,1,27,27,3
59707,2,2,1,1,1,1,2,2,1,1,27,27,3
59708,3,2,2,2,1,2,2,2,1,1,27,27,3
59709,4,2,2,4,1,2,2,1,1,1,27,27,3
59710,5,2,2,2,1,2,1,5,1,1,27,27,3
59711,1,3,1,1,1,1,1,3,1,1,27,27,3
59712,2,3,1,1,1,1,1,3,1,1,27,27,3
59713,3,3,1,1,1,1,1,2,1,1,27,27,3
59714,4,3,1,1,1,1,1,5,1,1,27,27,3
59715,5,3,1,1,1,1,1,4,1,1,27,27,3
59716,1,3,1,1,1,1,1,5,1,1,27,27,3
59717,2,3,1,1,1,1,1,4,1,1,27,27,3
59718,4,3,1,1,1,1,2,6,1,1,27,27,3
59719,5,2,2,1,1,1,1,4,1,1,27,27,3
59720,2,3,1,1,1,1,1,5,1,1,27,27,3
59721,3,3,1,1,1,1,1,4,1,1,27,27,3
59722,4,3,1,1,1,1,1,4,1,1,27,27,3
59723,5,3,1,1,1,1,1,1,1,1,27,27,3
59724,1,3,1,1,1,1,1,4,1,1,27,27,3
59725,2,3,1,1,1,1,1,3,1,1,27,27,3
59726,3,3,1,1,1,1,1,4,1,1,27,27,3
59727,4,3,1,1,1,1,1,4,1,1,27,27,3
59728,5,3,1,1,1,1,1,5,1,1,27,27,3
59729,2,3,1,1,1,1,1,5,1,1,27,27,3
59730,3,2,1,1,1,1,1,1,1,1,27,27,3
59731,4,2,1,1,1,1,1,1,1,1,27,27,3
59732,6,3,1,1,1,1,1,7,1,1,27,27,3
59733,7,3,1,1,1,2,2,2,1,1,27,27,3
59734,8,2,1,1,1,1,2,1,1,1,27,27,3
59735,9,3,1,1,1,1,2,3,1,1,27,27,3
59736,10,2,1,1,1,1,1,1,1,1,27,27,3
59737,12,2,1,1,1,1,2,3,1,1,27,27,0
59738,13,3,1,1,1,1,1,3,1,1,27,27,0
59739,14,2,1,1,1,1,1,2,1,1,27,27,0
59740,16,2,1,1,1,1,2,4,1,1,27,27,0
59741,17,2,2,1,1,1,1,4,1,1,27,27,0
59742,18,2,1,1,1,2,2,2,1,1,27,27,0
59743,19,3,1,1,1,1,1,2,1,1,27,27,0
59744,20,2,1,1,1,2,1,3,1,1,27,27,0
59745,1,3,1,1,1,1,2,5,1,1,27,27,3
59746,2,3,6,2,1,1,1,3,1,1,27,27,3
59747,3,2,1,1,1,1,1,3,1,1,27,27,3
59748,4,2,1,1,1,1,1,5,1,1,27,27,3
59749,5,2,1,2,1,1,1,3,1,1,27,27,3
59750,6,2,1,1,1,1,1,5,1,1,27,27,3
59751,8,3,6,1,1,1,1,2,1,1,27,27,3
59752,9,3,1,1,1,1,1,5,1,1,27,27,3
59753,10,2,1,1,1,2,2,2,1,1,27,27,3
59754,11,3,2,1,1,1,1,8,1,1,27,27,3
59755,13,2,2,1,1,2,1,1,1,1,27,27,0
59756,14,3,1,1,1,1,1,1,1,1,27,27,0
59757,15,2,2,2,1,1,2,3,1,1,27,27,0
59758,16,3,1,1,1,1,1,4,1,1,27,27,0
59759,17,2,1,1,1,1,1,3,1,1,27,27,0
59760,18,2,1,2,1,2,1,5,1,1,27,27,0
59761,19,3,1,1,1,1,1,4,1,1,27,27,0
59762,1,2,2,1,1,1,2,5,1,1,27,27,3
59763,3,3,1,2,1,1,1,4,1,1,27,27,3
59764,4,2,1,2,1,1,1,4,1,1,27,27,3
59765,5,2,1,2,1,1,1,3,1,1,27,27,3
59766,1,2,2,2,1,1,1,6,1,1,27,27,3
59767,2,2,1,2,1,1,1,2,1,1,27,27,3
59768,2,2,1,1,1,1,1,2,1,1,26,26,3
59769,3,2,1,1,1,1,2,4,1,1,26,26,3
59770,4,3,1,1,1,1,1,5,1,1,26,26,3
59771,1,3,1,1,1,1,2,5,1,1,26,26,3
59772,2,2,1,1,1,1,2,3,1,1,26,26,3
59773,3,2,1,1,1,1,1,3,1,1,26,26,3
59774,4,2,1,1,1,1,1,3,1,1,26,26,3
59775,5,2,1,1,1,2,2,6,1,1,26,26,3
59776,1,3,1,1,1,1,1,4,1,1,26,26,3
59777,2,3,1,1,1,1,1,5,1,1,26,26,3
59778,3,3,1,1,1,1,1,3,1,1,26,26,3
59779,4,3,1,1,1,1,1,3,1,1,26,26,3
59780,5,2,1,1,1,1,1,2,1,1,26,26,3
59781,1,3,1,1,1,1,1,2,1,1,26,26,3
59782,2,3,1,1,1,1,1,6,1,1,26,26,3
59783,4,3,1,1,1,1,1,3,1,1,26,26,3
59784,5,3,1,1,1,1,2,2,1,1,26,26,3
59785,1,3,1,1,1,1,1,4,1,1,26,26,3
59786,2,3,1,1,1,1,1,4,1,1,26,26,3
59787,3,3,1,1,1,1,1,4,1,1,26,26,3
59788,4,3,1,1,1,1,1,1,1,1,26,26,3
59789,5,3,1,1,1,1,1,1,1,1,26,26,3
59790,1,2,1,1,1,1,2,4,1,1,26,26,3
59791,2,2,1,1,1,1,1,5,1,1,26,26,3
59792,3,3,1,1,1,1,1,5,1,1,26,26,3
59793,4,2,1,1,1,1,2,1,1,1,26,26,3
59794,5,2,1,1,1,2,1,5,1,1,26,26,3
59795,1,2,1,1,1,1,1,7,1,1,26,26,3
59796,2,2,1,1,1,1,1,3,1,1,26,26,3
59797,3,3,1,1,1,1,1,5,1,1,26,26,3
59798,4,2,1,1,1,1,1,2,1,1,26,26,3
59799,5,2,1,1,1,1,1,4,1,1,26,26,3
59800,1,3,1,1,1,1,1,3,1,1,26,26,3
59801,2,3,1,1,1,1,1,3,1,1,26,26,3
59802,3,3,1,1,1,1,1,2,1,1,26,26,3
59803,4,3,1,1,1,1,2,2,1,1,26,26,3
59804,5,3,1,1,1,1,1,2,1,1,26,26,3
59805,1,2,1,1,1,1,2,1,1,1,26,26,3
59806,2,2,1,1,1,1,1,5,1,1,26,26,3
59807,3,3,1,1,1,1,2,5,1,1,26,26,3
59808,6,2,2,2,1,1,2,5,1,1,26,26,3
59809,7,3,1,1,1,1,2,6,1,1,26,26,3
59810,8,3,1,1,1,1,2,4,1,1,26,26,3
59811,9,3,1,1,1,1,2,2,1,1,26,26,3
59812,10,3,1,1,1,1,1,5,1,1,26,26,3
59813,11,2,1,1,1,1,1,4,1,1,26,26,3
59814,12,2,1,1,1,1,1,5,1,1,26,26,0
59815,13,3,1,1,1,1,1,3,1,1,26,26,0
59816,14,2,1,1,1,1,1,4,1,1,26,26,0
59817,15,2,1,1,1,1,1,3,1,1,26,26,0
59818,16,2,1,1,1,1,2,5,1,1,26,26,0
59819,17,2,1,1,1,1,1,4,1,1,26,26,0
59820,18,2,1,1,1,1,2,4,1,1,26,26,0
59821,19,1,1,2,2,2,2,1,1,1,26,26,0
59822,20,2,1,1,1,1,2,3,1,1,26,26,0
59823,1,2,1,1,1,1,2,8,1,1,26,26,3
59824,2,2,1,1,1,1,2,2,1,1,26,26,3
59825,3,3,1,1,1,1,1,3,1,1,26,26,3
59826,4,2,2,1,1,1,2,6,1,1,26,26,3
59827,5,3,1,1,1,1,1,3,1,1,26,26,3
59828,6,3,1,1,1,1,1,1,1,1,26,26,3
59829,7,3,1,1,1,1,1,4,1,1,26,26,3
59830,8,3,1,1,1,1,1,6,1,1,26,26,3
59831,9,3,1,1,1,1,1,4,1,1,26,26,3
59832,10,3,1,1,1,1,2,2,1,1,26,26,3
59833,11,3,1,1,1,1,1,3,1,1,26,26,3
59834,12,3,1,1,1,1,1,1,1,1,26,26,0
59835,14,3,1,1,1,1,1,1,1,1,26,26,0
59836,15,3,1,1,1,1,1,3,1,1,26,26,0
59837,16,3,1,1,1,1,1,7,1,1,26,26,0
59838,17,3,1,1,1,1,1,9,1,1,26,26,0
59839,18,2,1,1,1,1,2,2,1,1,26,26,0
59840,19,2,1,1,1,1,2,9,1,1,26,26,0
59841,20,2,1,1,1,1,1,1,1,1,26,26,0
59842,2,3,1,1,1,1,1,4,1,1,26,26,3
59843,3,2,1,1,1,1,1,4,1,1,26,26,3
59844,4,2,1,1,1,1,2,2,1,1,26,26,3
59845,5,3,1,1,1,1,1,4,1,1,26,26,3
59846,6,2,1,1,1,1,1,7,1,1,26,26,3
59847,7,3,1,1,1,1,1,5,1,1,26,26,3
59848,10,3,1,1,1,1,1,2,1,1,26,26,3
59849,11,2,1,1,1,1,1,4,1,1,26,26,3
59850,12,3,1,1,1,1,1,4,1,1,26,26,0
59851,13,3,1,1,1,2,2,7,1,1,26,26,0
59852,19,2,2,2,1,1,1,2,1,1,26,26,0
59853,20,2,1,3,1,1,1,4,1,1,26,26,0
59854,1,3,1,2,1,1,1,4,1,1,26,26,3
59855,4,3,1,2,1,1,1,3,1,1,26,26,3
59856,6,2,1,2,1,1,2,3,1,1,26,26,3
59857,7,2,1,2,1,1,1,4,1,1,26,26,3
59858,8,1,1,2,1,1,2,2,1,1,26,26,3
59859,10,2,1,2,1,1,1,5,1,1,26,26,3
59860,11,2,1,2,1,1,1,2,1,1,26,26,3
59861,12,2,1,2,1,1,1,6,1,1,26,26,0
59862,13,2,1,2,1,1,2,5,1,1,26,26,0
59863,14,2,1,2,1,1,1,5,1,1,26,26,0
59864,16,3,1,2,1,1,1,5,1,1,26,26,0
59865,17,2,1,2,1,1,1,4,1,1,26,26,0
59866,18,2,1,2,1,1,1,5,1,1,26,26,0
59867,19,2,2,2,1,1,2,3,1,1,26,26,0
59868,20,2,1,2,1,1,2,2,1,1,26,26,0
59869,1,1,1,2,1,1,1,3,1,1,26,26,3
59870,2,1,2,2,1,2,2,4,1,1,26,26,3
59871,3,2,4,2,1,1,2,4,1,1,26,26,3
59872,4,2,2,2,1,1,2,6,1,1,26,26,3
59873,5,2,2,2,1,1,1,3,1,1,26,26,3
59874,6,2,2,2,1,1,1,8,1,1,26,26,3
59875,8,2,2,2,2,2,2,1,1,1,26,26,3
59876,9,3,1,2,1,1,1,2,1,1,26,26,3
59877,10,1,2,2,1,2,2,2,1,1,26,26,3
59878,11,2,1,5,1,1,2,5,1,1,26,26,3
59879,12,3,1,2,1,1,1,4,1,1,26,26,0
59880,13,2,2,2,1,1,2,6,1,1,26,26,0
59881,14,2,2,2,1,1,2,1,1,1,26,26,0
59882,16,2,2,2,1,1,1,5,1,1,26,26,0
59883,17,2,1,2,1,1,2,1,1,1,26,26,0
59884,18,2,4,2,1,1,1,4,1,1,26,26,0
59885,19,2,6,2,1,1,1,9,1,1,26,26,0
59886,20,1,2,2,1,1,1,3,1,1,26,26,0
59887,1,2,2,2,1,1,2,1,1,1,26,26,3
59888,2,2,2,2,1,1,1,3,1,1,26,26,3
59889,4,2,2,2,1,1,1,4,1,1,26,26,3
59890,5,2,2,2,1,1,1,3,1,1,26,26,3
59891,6,2,2,2,1,1,1,4,1,1,26,26,3
59892,7,2,2,2,1,1,2,5,1,1,26,26,3
59893,1,3,1,1,1,1,1,3,1,1,27,27,3
59894,2,3,1,1,1,1,1,1,1,1,27,27,3
59895,3,3,1,1,1,1,1,8,1,1,27,27,3
59896,4,3,1,1,1,1,1,2,1,1,27,27,3
59897,5,3,1,1,1,1,2,3,1,1,27,27,3
59898,1,2,1,1,1,1,1,3,1,1,27,27,3
59899,2,2,1,1,1,1,2,2,1,1,27,27,3
59900,3,2,2,2,1,2,2,1,1,1,27,27,3
59901,4,2,1,1,1,1,1,4,1,1,27,27,3
59902,5,3,1,1,1,1,1,4,1,1,27,27,3
59903,2,2,1,1,1,1,2,2,1,1,27,27,3
59904,3,3,1,1,1,1,1,2,1,1,27,27,3
59905,4,2,1,1,1,1,1,2,1,1,27,27,3
59906,5,2,1,1,1,1,1,3,1,1,27,27,3
59907,1,3,1,1,1,1,1,2,1,1,27,27,3
59908,2,3,1,1,1,1,1,1,1,1,27,27,3
59909,3,3,1,1,1,1,1,1,1,1,27,27,3
59910,5,3,1,1,1,1,1,5,1,1,27,27,3
